"","SRR33445252","SRR33445253","SRR33445254","SRR33445260","SRR33445261","SRR33445262"
"ENSMUSG00000059495.14",3515.40597048466,4339.30685401539,4701.61451894291,5192.60020166238,5360.18034411116,4577.34895990497
"ENSMUSG00000059498.13",208.213857755219,374.296534122938,272.749771035171,285.653154878408,261.610940148715,207.264258492445
"ENSMUSG00000059518.14",813.864097407607,787.597558589896,682.157635139137,742.209302627616,781.823774322028,740.596613772107
"ENSMUSG00000059534.8",1795.26849244183,1981.8000418299,1483.7373594636,1810.67095715429,2027.73815143826,1763.27257078707
"ENSMUSG00000059540.15",0,12.837376186216,16.8409530612109,5.54510494520747,12.12141011156,17.9517883499085
"ENSMUSG00000059552.13",623.310268579713,317.995091070645,548.934660468087,514.343912244983,500.562726691058,539.906586921826
"ENSMUSG00000059554.12",180.502260336923,77.3859806502824,235.819295220896,119.041637707884,140.247589621026,145.697926681913
"ENSMUSG00000059555.6",302.091187726198,155.49319094736,399.107755088355,185.288756181516,147.183229190859,280.166445153468
"ENSMUSG00000059586.10",188.51523026896,254.824958690506,132.666292587405,158.033267670238,200.494940824845,221.200529182062
"ENSMUSG00000059588.13",258.252510764267,269.871469522545,474.491224485708,707.75420875507,632.026568560365,384.297543857431
"ENSMUSG00000059602.14",24.375388332703,78.3013458726,15.4221303646187,18.4172394715534,28.324042963021,30.765049234559
"ENSMUSG00000059659.7",47.9473832291208,15.8729196505115,27.7600276079238,13.6141659837426,17.6696365919363,28.6160804367039
"ENSMUSG00000059669.8",121.922530279136,54.959109864063,125.8808460232,80.8644248007137,86.325587197327,152.939376669564
"ENSMUSG00000059689.15",246.254123706248,168.15420864286,233.690998026378,232.416720355756,245.283510356516,274.842164295567
"ENSMUSG00000059708.12",94.3250259459261,86.3987522163,71.1354776102283,58.6297871531058,68.0571496070441,122.830396533256
"ENSMUSG00000059713.12",52.8031167427146,45.5389940450829,106.046903117513,53.5012870862765,117.16345367927,50.6436046675624
