"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000097321.5",163.026374306766,-1.20179186931641,0.419798936336655,0.000145359435592401,0.0104215049306951
"ENSMUSG00000002588.13",16440.6330567528,0.484727263268383,0.157000123674474,0.000134192089829115,0.00984145217126965
"ENSMUSG00000029752.12",43.9001530939357,-2.55716446710772,0.715459398992658,1.23796103505567e-05,0.00150273528746714
"ENSMUSG00000029771.12",393.97854781211,-0.82778325896523,0.252978283694231,4.69310195617411e-05,0.00415619928584199
"ENSMUSG00000001763.14",175.995161073234,-0.909813687969366,0.323460648053281,0.000187854083514087,0.012418654225173
"ENSMUSG00000052131.7",28.8164889719543,2.43503205527015,0.899717036895885,0.000218198475565142,0.0138212855584227
"ENSMUSG00000106889.1",75.1070183628801,1.42614811232832,0.403856539651238,1.71045346078753e-05,0.00194233025656042
"ENSMUSG00000029833.17",1174.91549513833,1.19700767691839,0.465258103284949,0.000332838549739904,0.0187449533904076
"ENSMUSG00000068587.10",4993.70495850475,0.463513668454498,0.183944259947145,0.000721582737689221,0.0312634047058521
"ENSMUSG00000029822.15",125.272881320624,-2.24587910323008,0.404134712935919,1.17785718938758e-09,6.37900272452557e-07
"ENSMUSG00000003477.5",12644.6438545728,0.838324808655621,0.311036309635472,0.000281127424562284,0.0166325851481577
"ENSMUSG00000094872.1",47.9706157352133,-0.0596586986528916,0.151323388163025,0.000799373894373718,0.0341615762157027
"ENSMUSG00000096515.5",18.3539052012283,-0.0487642999321816,0.144300034219955,0.000941697745997807,0.0384349158301308
"ENSMUSG00000094420.2",88.41900292147,-0.100149523019519,0.196204385441104,0.000155580534973094,0.0108662815432317
"ENSMUSG00000096833.2",34.9140582366189,-0.0541429727672385,0.14804276989073,3.50354669723907e-05,0.00337900281122078
"ENSMUSG00000076564.2",46.3201672632239,-0.0668298815951184,0.156801569937244,0.000888308032589776,0.0367890159026372
"ENSMUSG00000096422.2",28.9866635882736,-0.0524303312421095,0.146532049271251,0.000693338004083444,0.0305090388609343
"ENSMUSG00000094433.2",34.6361230378206,-0.0466348748722837,0.143143539422389,0.000875690625882462,0.0366261881431712
"ENSMUSG00000095630.2",78.1740362643975,-0.150554787649312,0.343164210495433,1.60510182493056e-05,0.00189928057116363
"ENSMUSG00000054422.7",53789.0018457524,-0.517843745021693,0.19874189018361,0.000429822853427616,0.0220888160551615
"ENSMUSG00000053977.13",22.7738734267928,-2.33724077087742,0.893685722084851,0.000265283175450254,0.016101087903082
"ENSMUSG00000052656.12",2800.19611539289,0.491237926628037,0.188934283190831,0.00054743734172558,0.0256948840294597
"ENSMUSG00000030004.6",115.429424464871,-0.024208913493451,0.134148505244252,0.000378868587352659,0.0206272185587262
"ENSMUSG00000030096.8",4108.28473200305,0.796290682651828,0.162407455476898,5.17261506097664e-08,1.69385099240958e-05
"ENSMUSG00000055003.14",19.7655059641255,-4.27158354681703,0.920425111293068,3.05157983839811e-07,7.43933488549054e-05
"ENSMUSG00000030137.8",59.831953668719,-2.0486653428227,0.425025794286474,6.19423820943345e-08,1.98229700515983e-05
"ENSMUSG00000023274.14",49.5810077697205,-2.47442725192377,0.579635391947532,7.97243612750078e-07,0.000165088048693145
"ENSMUSG00000030340.16",942.824778997768,0.783824157492052,0.145564166207166,4.08766269664327e-09,1.7487969354374e-06
"ENSMUSG00000037827.5",17.4754362513628,2.40314365640267,0.881535104598919,0.000246039372341664,0.0149977506577618
"ENSMUSG00000030364.6",98.4276778889191,-0.0953074509139453,0.189409702882963,8.93160591126902e-05,0.00714579220662381
"ENSMUSG00000042638.14",99.1820604256335,-1.4821956527182,0.540302869306236,0.000195005229722628,0.0128267010887361
"ENSMUSG00000060032.6",249.790528941867,-0.628617763101017,0.246400307579919,0.000480939914276746,0.0236166824288846
"ENSMUSG00000044378.12",53.5749699303815,-0.0578390240128192,0.149912648961079,0.00124184819629938,0.0485735123669209
"ENSMUSG00000041698.11",3641.75076721391,-0.0348935302511777,0.1378058071221,8.89433764877857e-05,0.00714579220662381
"ENSMUSG00000063171.4",421.622145027538,-0.649577344984206,0.251761329853256,0.000435125985816803,0.0221942008842238
"ENSMUSG00000078817.4",471.339015754793,-1.47641874787996,0.333291308787377,3.9704806695498e-07,9.28797859197244e-05
"ENSMUSG00000094156.2",61.9725031210716,3.01063539244639,0.555370723539718,3.38141139951053e-09,1.53592431988735e-06
"ENSMUSG00000011263.16",332.55984154059,0.710184137060954,0.295518250534525,0.00064801133909683,0.0289791899360842
