"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000022890.13",3768.97921851282,-0.525909668975755,0.186335999628213,0.000303969355772477,0.0177291332981899
"ENSMUSG00000022945.12",63.5759527658598,-1.340419942877,0.531584517140183,0.000370556011060064,0.020322508397615
"ENSMUSG00000022952.17",50.9147243338118,1.3841195562233,0.658477692140184,0.000933433822612415,0.0385382312493182
"ENSMUSG00000022956.11",3960.65401345405,-0.493767627705785,0.172639537910777,0.000274559397910478,0.0168144751270342
"ENSMUSG00000022961.18",4129.54077863041,-0.445317105063107,0.175320719182423,0.000940949061560533,0.0387396899350608
"ENSMUSG00000022964.14",204.472671138975,-0.800595906056898,0.34807384629084,0.00080150658228646,0.034892635688983
"ENSMUSG00000022965.8",850.482841916435,-0.962666190565462,0.283993246879958,3.06653791288804e-05,0.00324258807508118
"ENSMUSG00000022971.18",2225.06266481645,-0.507480114188161,0.145564203679429,3.61760996370598e-05,0.00364189255113359
"ENSMUSG00000022972.10",392.625835174389,-1.01301985014901,0.276405623908361,1.09719539497549e-05,0.00143987302815622
"ENSMUSG00000023033.14",85.9628660045184,-2.21502955669198,0.509586492633353,5.33719428492039e-07,0.000124517589840889
"ENSMUSG00000023045.13",975.964932518403,0.587406032159514,0.241842523798286,0.000786753322096334,0.0344157747862259
"ENSMUSG00000023057.5",874.760263012418,-0.956957080232241,0.181823175542224,7.36168743675676e-09,3.51727495120726e-06
"ENSMUSG00000023067.14",154.03093699402,-1.57946434184036,0.627033876863513,0.000345064058214877,0.0193578302581766
"ENSMUSG00000023073.2",640.200724052015,-1.46554960233718,0.497057069668246,0.00010788934480142,0.00852557844027568
"ENSMUSG00000023147.17",131.799762975983,-1.49136260110936,0.509079959946946,0.000111402562186625,0.00866346486253445
"ENSMUSG00000023274.14",45.6857174713766,-0.147034074259959,0.292397407471969,0.000232468781406869,0.0149119026238097
"ENSMUSG00000023832.14",2624.33575632292,0.72560210032923,0.263603150068473,0.000275761575932331,0.0168180234151594
"ENSMUSG00000023912.10",16.8121465623418,2.35248704987506,0.927651979897109,0.000369240840681054,0.020322508397615
"ENSMUSG00000023963.10",832.739744241925,1.15394898163781,0.408232156372293,0.00017374875912891,0.012280210218113
"ENSMUSG00000024029.4",281.701226074683,-0.0137530905051185,0.146805225054778,0.00015499632547188,0.0112833684843102
"ENSMUSG00000024130.16",3860.34032010449,0.723421457919551,0.294165874232223,0.000603690365861589,0.0289024136724223
"ENSMUSG00000024143.15",245.163396657491,-0.816551904771855,0.340273223071076,0.000623225694441377,0.0296445671744316
