ENSMUSG00000101652.1	0	0	0
ENSMUSG00000100814.1	0	0	0
ENSMUSG00000025925.14	312	297	15
ENSMUSG00000104379.1	0	0	2
ENSMUSG00000032719.4	1	3	0
ENSMUSG00000088943.1	0	0	0
ENSMUSG00000100652.1	1	1	0
ENSMUSG00000067795.13	0	0	0
ENSMUSG00000043716.13	6483	6415	68
ENSMUSG00000025921.7	822	808	14
ENSMUSG00000104165.1	0	0	0
ENSMUSG00000100868.1	0	0	0
ENSMUSG00000025920.19	177	175	2
ENSMUSG00000089982.7	0	0	0
ENSMUSG00000025939.18	393	418	9
ENSMUSG00000102457.1	0	0	34
ENSMUSG00000079658.9	481	481	0
ENSMUSG00000097744.1	0	0	0
ENSMUSG00000100959.1	0	0	0
ENSMUSG00000025940.6	741	733	8
ENSMUSG00000025779.10	69	69	0
ENSMUSG00000100093.1	0	0	0
ENSMUSG00000091020.3	8	8	0
ENSMUSG00000101640.1	0	0	7
ENSMUSG00000104133.1	0	0	0
ENSMUSG00000042686.5	52	54	5
ENSMUSG00000100110.1	0	0	0
ENSMUSG00000025777.8	0	0	0
ENSMUSG00000099899.1	0	0	0
ENSMUSG00000100272.1	0	0	0
ENSMUSG00000100398.1	0	0	0
ENSMUSG00000101589.1	4	4	0
ENSMUSG00000102048.1	0	0	0
ENSMUSG00000089534.1	0	0	0
ENSMUSG00000067780.3	0	0	0
ENSMUSG00000100053.1	0	0	0
ENSMUSG00000085125.7	0	0	0
ENSMUSG00000025776.13	0	0	0
ENSMUSG00000099895.1	0	0	0
ENSMUSG00000100554.1	0	0	0
ENSMUSG00000099473.1	0	0	0
ENSMUSG00000099591.1	0	0	0
ENSMUSG00000109887.1	0	0	0
ENSMUSG00000102001.1	0	0	0
ENSMUSG00000101717.2	0	0	0
ENSMUSG00000025774.14	0	0	0
ENSMUSG00000070977.4	0	0	0
ENSMUSG00000073735.1	0	0	0
ENSMUSG00000067773.6	0	0	0
ENSMUSG00000101685.1	0	0	0
ENSMUSG00000101306.1	0	0	0
ENSMUSG00000088800.1	0	0	0
ENSMUSG00000101644.1	0	0	0
ENSMUSG00000099433.1	0	0	0
ENSMUSG00000089787.2	0	0	0
ENSMUSG00000042596.7	0	0	0
ENSMUSG00000100720.1	1	1	0
ENSMUSG00000025927.13	0	0	0
ENSMUSG00000100538.1	0	0	0
ENSMUSG00000101117.1	0	0	0
ENSMUSG00000100204.1	0	0	0
ENSMUSG00000084668.1	0	0	0
ENSMUSG00000102597.1	0	0	0
ENSMUSG00000043760.16	296	298	11
ENSMUSG00000104095.1	0	0	0
ENSMUSG00000089914.2	0	0	13
ENSMUSG00000090142.2	3	3	0
ENSMUSG00000070175.1	0	0	0
ENSMUSG00000099906.2	0	0	0
ENSMUSG00000065559.1	0	0	0
ENSMUSG00000065480.1	0	0	0
ENSMUSG00000025929.4	0	0	0
ENSMUSG00000041872.9	0	0	0
ENSMUSG00000041859.10	191	191	0
ENSMUSG00000099714.1	0	0	0
ENSMUSG00000102121.1	0	0	0
ENSMUSG00000088858.1	0	0	0
ENSMUSG00000097934.1	0	0	0
ENSMUSG00000025931.15	18	18	0
ENSMUSG00000077314.1	0	0	0
ENSMUSG00000100929.1	0	0	0
ENSMUSG00000041809.5	9	9	0
ENSMUSG00000041779.5	334	324	10
ENSMUSG00000099971.1	0	0	0
ENSMUSG00000100819.1	0	0	0
ENSMUSG00000025933.15	98	98	0
ENSMUSG00000102633.1	0	0	0
ENSMUSG00000025934.15	29046	28777	272
ENSMUSG00000099343.1	23	0	26
ENSMUSG00000096375.2	0	0	0
ENSMUSG00000025936.15	4	4	0
ENSMUSG00000093963.1	0	0	0
ENSMUSG00000067750.3	0	0	0
ENSMUSG00000086194.1	0	0	0
ENSMUSG00000094436.1	0	0	0
ENSMUSG00000041722.7	0	0	0
ENSMUSG00000085507.1	0	0	0
ENSMUSG00000094926.1	0	0	0
ENSMUSG00000085079.3	0	0	0
ENSMUSG00000085679.2	0	0	0
ENSMUSG00000028033.16	4	4	0
ENSMUSG00000104138.1	0	0	0
ENSMUSG00000082935.3	8	8	0
ENSMUSG00000103748.1	0	0	0
ENSMUSG00000099692.1	0	0	0
ENSMUSG00000100418.1	0	0	0
ENSMUSG00000041670.17	3	3	0
ENSMUSG00000097642.1	0	0	0
ENSMUSG00000101468.1	0	0	0
ENSMUSG00000101227.1	0	0	0
ENSMUSG00000073730.2	0	0	0
ENSMUSG00000089553.1	0	0	0
ENSMUSG00000102766.1	0	0	0
ENSMUSG00000065405.3	0	0	0
ENSMUSG00000097970.1	2	2	0
ENSMUSG00000065567.1	0	0	0
ENSMUSG00000100775.1	0	0	0
ENSMUSG00000101226.1	0	0	0
ENSMUSG00000026158.11	537	537	0
ENSMUSG00000097920.1	0	0	0
ENSMUSG00000099503.1	0	0	0
ENSMUSG00000026156.8	5	4	344
ENSMUSG00000026155.13	280	619	4
ENSMUSG00000026154.4	63	164	0
ENSMUSG00000102495.1	0	0	101
ENSMUSG00000026153.15	434	433	1
ENSMUSG00000102398.1	0	0	0
ENSMUSG00000097670.1	0	0	0
ENSMUSG00000026147.16	0	0	0
ENSMUSG00000026141.13	0	0	0
ENSMUSG00000077463.1	0	0	0
ENSMUSG00000099997.1	9	9	0
ENSMUSG00000100131.1	451	451	0
ENSMUSG00000067736.2	235	235	0
ENSMUSG00000101939.1	31	30	1
ENSMUSG00000101111.1	806	804	2
ENSMUSG00000100862.1	1389	1385	4
ENSMUSG00000102070.1	830	830	1
ENSMUSG00000101249.1	534	532	2
ENSMUSG00000073725.8	1725	1699	27
ENSMUSG00000100808.1	0	0	0
ENSMUSG00000100483.1	0	0	0
ENSMUSG00000100450.1	0	0	0
ENSMUSG00000099392.1	0	0	0
ENSMUSG00000033569.17	0	0	0
ENSMUSG00000080849.1	0	0	0
ENSMUSG00000104257.1	0	0	0
ENSMUSG00000096866.1	0	0	0
ENSMUSG00000102296.1	0	0	0
ENSMUSG00000103209.1	0	0	0
ENSMUSG00000104027.1	0	0	0
ENSMUSG00000102407.1	0	0	0
ENSMUSG00000103214.1	0	0	0
ENSMUSG00000104100.1	0	0	0
ENSMUSG00000084740.1	0	0	0
ENSMUSG00000103889.1	0	0	0
ENSMUSG00000101301.1	0	0	0
ENSMUSG00000104221.1	0	0	0
ENSMUSG00000102250.1	0	0	0
ENSMUSG00000102317.1	0	0	0
ENSMUSG00000103563.1	0	0	0
ENSMUSG00000102465.1	0	0	0
ENSMUSG00000102659.1	0	0	0
ENSMUSG00000103924.1	0	0	0
ENSMUSG00000104132.1	0	0	0
ENSMUSG00000102747.1	0	0	0
ENSMUSG00000102386.1	0	0	0
ENSMUSG00000103004.1	0	0	0
ENSMUSG00000104516.1	0	0	0
ENSMUSG00000101618.1	0	0	0
ENSMUSG00000099458.1	0	0	0
ENSMUSG00000088111.1	0	0	0
ENSMUSG00000073722.3	0	0	0
ENSMUSG00000095256.1	0	0	0
ENSMUSG00000100310.1	0	0	0
ENSMUSG00000101514.1	274	518	1
ENSMUSG00000101033.1	0	0	245
ENSMUSG00000101372.1	8	8	0
ENSMUSG00000103241.1	0	0	0
ENSMUSG00000086240.4	4	4	0
ENSMUSG00000048411.4	0	0	0
ENSMUSG00000081557.2	0	0	0
ENSMUSG00000058590.2	0	0	0
ENSMUSG00000101235.1	0	0	0
ENSMUSG00000064433.1	0	0	0
ENSMUSG00000080625.1	0	0	0
ENSMUSG00000080391.1	0	0	0
ENSMUSG00000099257.1	0	0	0
ENSMUSG00000099492.1	16	16	0
ENSMUSG00000118548.1	0	0	0
ENSMUSG00000101726.1	0	0	0
ENSMUSG00000096829.1	0	0	0
ENSMUSG00000098883.1	0	0	0
ENSMUSG00000053185.2	0	0	0
ENSMUSG00000100261.1	4	4	0
ENSMUSG00000101180.1	0	0	0
ENSMUSG00000048874.15	2080	2064	16
ENSMUSG00000103783.1	0	0	0
ENSMUSG00000104315.1	0	0	0
ENSMUSG00000026064.16	17	17	0
ENSMUSG00000117310.2	27	27	0
ENSMUSG00000117091.1	0	0	0
ENSMUSG00000086726.3	0	0	0
ENSMUSG00000086727.8	7	6	1
ENSMUSG00000100237.1	0	0	0
ENSMUSG00000098529.1	0	0	0
ENSMUSG00000100910.1	0	0	0
ENSMUSG00000099796.1	0	0	0
ENSMUSG00000050217.13	0	0	0
ENSMUSG00000026063.4	0	0	0
ENSMUSG00000077664.1	0	0	0
ENSMUSG00000100205.1	0	0	0
ENSMUSG00000100592.1	0	0	0
ENSMUSG00000094215.2	0	0	0
ENSMUSG00000101093.1	0	0	0
ENSMUSG00000070960.4	31	25	6
ENSMUSG00000088620.1	0	0	0
ENSMUSG00000082159.2	0	0	0
ENSMUSG00000026058.11	0	0	0
ENSMUSG00000064688.1	0	0	0
ENSMUSG00000103482.1	0	0	0
ENSMUSG00000104498.1	0	0	0
ENSMUSG00000104313.1	0	0	0
ENSMUSG00000102865.1	0	0	0
ENSMUSG00000102321.1	0	0	0
ENSMUSG00000091318.2	0	0	0
ENSMUSG00000089489.1	0	0	0
ENSMUSG00000104433.1	0	0	0
ENSMUSG00000089395.1	0	0	0
ENSMUSG00000102926.1	0	0	0
ENSMUSG00000100497.1	0	0	0
ENSMUSG00000102917.1	0	0	0
ENSMUSG00000100481.1	2	2	0
ENSMUSG00000100590.1	0	0	0
ENSMUSG00000088750.1	0	0	0
ENSMUSG00000104230.1	0	0	0
ENSMUSG00000101754.2	0	0	0
ENSMUSG00000065223.1	0	0	0
ENSMUSG00000100318.2	0	0	0
ENSMUSG00000101612.2	0	0	0
ENSMUSG00000065260.1	0	0	0
ENSMUSG00000026134.11	92	89	3
ENSMUSG00000101682.1	0	0	0
ENSMUSG00000102714.1	0	0	0
ENSMUSG00000102093.1	0	0	0
ENSMUSG00000103746.1	0	0	0
ENSMUSG00000102198.1	0	0	0
ENSMUSG00000004768.14	190	190	0
ENSMUSG00000042215.8	59	74	3
ENSMUSG00000103072.1	0	0	18
ENSMUSG00000042197.13	253	253	0
ENSMUSG00000081402.4	2	2	0
ENSMUSG00000042182.16	0	0	0
ENSMUSG00000104416.1	0	0	0
ENSMUSG00000026131.20	2981	3036	86
ENSMUSG00000103596.1	0	0	0
ENSMUSG00000099382.1	0	0	0
ENSMUSG00000084506.1	0	0	0
ENSMUSG00000103364.1	0	0	0
ENSMUSG00000105982.1	0	0	0
ENSMUSG00000096992.3	0	0	18
ENSMUSG00000103001.1	0	0	123
ENSMUSG00000104397.1	0	0	0
ENSMUSG00000102839.1	0	0	0
ENSMUSG00000101206.1	0	0	0
ENSMUSG00000101462.2	2	2	0
ENSMUSG00000102336.1	6	6	0
ENSMUSG00000092852.1	0	0	0
ENSMUSG00000042111.9	229	229	0
ENSMUSG00000101711.1	0	5	113
ENSMUSG00000026127.13	525	634	9
ENSMUSG00000026126.15	8	69	3
ENSMUSG00000100280.2	0	3	61
ENSMUSG00000101223.6	0	0	0
ENSMUSG00000026125.9	0	0	0
ENSMUSG00000101116.1	0	0	0
ENSMUSG00000026124.4	0	0	0
ENSMUSG00000101803.1	0	0	0
ENSMUSG00000037529.13	0	0	0
ENSMUSG00000045815.4	0	0	0
ENSMUSG00000045174.10	0	0	0
ENSMUSG00000100524.1	0	0	0
ENSMUSG00000102499.1	0	0	0
ENSMUSG00000103521.1	0	0	0
ENSMUSG00000104098.1	0	0	0
ENSMUSG00000037509.21	1	8	14
ENSMUSG00000102537.1	0	0	0
ENSMUSG00000102612.1	0	0	0
ENSMUSG00000118272.1	0	0	0
ENSMUSG00000104002.2	0	0	7
ENSMUSG00000037503.12	1877	1883	12
ENSMUSG00000104358.1	3	0	7
ENSMUSG00000026123.11	563	546	17
ENSMUSG00000103716.1	0	0	0
ENSMUSG00000103548.1	1	1	0
ENSMUSG00000103760.1	0	0	0
ENSMUSG00000103997.1	0	0	0
ENSMUSG00000077231.1	0	0	0
ENSMUSG00000104417.1	0	0	0
ENSMUSG00000064601.1	0	0	0
ENSMUSG00000101714.1	0	0	0
ENSMUSG00000102531.1	0	0	0
ENSMUSG00000103096.1	0	0	0
ENSMUSG00000102279.1	0	0	0
ENSMUSG00000103708.1	0	0	0
ENSMUSG00000104201.1	0	0	0
ENSMUSG00000102434.1	0	0	0
ENSMUSG00000045216.7	5580	6896	140
ENSMUSG00000104523.1	0	17	1439
ENSMUSG00000102202.1	11	7	4
ENSMUSG00000037470.14	2489	2472	17
ENSMUSG00000098752.1	0	0	0
ENSMUSG00000047180.8	187	184	3
ENSMUSG00000037447.16	45	45	0
ENSMUSG00000102762.1	0	0	0
ENSMUSG00000010453.12	1514	1502	12
ENSMUSG00000098680.1	0	0	0
ENSMUSG00000037432.15	67	0	76
ENSMUSG00000001143.13	407	414	2
ENSMUSG00000037408.10	162	162	0
ENSMUSG00000104316.1	0	0	0
ENSMUSG00000106081.1	0	0	0
ENSMUSG00000001138.13	347	350	1
ENSMUSG00000102845.1	0	0	4
ENSMUSG00000067653.12	2	2	0
ENSMUSG00000109510.1	0	0	0
ENSMUSG00000079610.9	25	25	0
ENSMUSG00000026121.13	92	97	2
ENSMUSG00000087589.3	11	13	5
ENSMUSG00000046337.17	3	0	3
ENSMUSG00000089906.1	0	0	0
ENSMUSG00000077939.1	0	0	0
ENSMUSG00000061518.11	4147	4104	43
ENSMUSG00000037351.9	1941	1921	20
ENSMUSG00000102416.4	0	0	0
ENSMUSG00000104237.1	0	0	0
ENSMUSG00000026117.10	291	283	8
ENSMUSG00000097291.1	0	0	0
ENSMUSG00000026116.11	1631	1621	10
ENSMUSG00000103016.1	0	0	0
ENSMUSG00000102930.1	0	0	0
ENSMUSG00000103159.1	0	0	0
ENSMUSG00000080054.3	6	6	0
ENSMUSG00000095944.1	0	0	0
ENSMUSG00000050122.19	34	34	0
ENSMUSG00000103603.1	0	0	0
ENSMUSG00000026114.14	0	0	0
ENSMUSG00000102231.1	0	0	0
ENSMUSG00000026113.17	626	614	12
ENSMUSG00000086064.1	0	0	0
ENSMUSG00000102879.1	0	0	0
ENSMUSG00000026112.7	2183	2150	33
ENSMUSG00000026111.15	448	428	20
ENSMUSG00000026110.15	36	35	1
ENSMUSG00000103948.1	0	0	0
ENSMUSG00000087233.1	0	0	0
ENSMUSG00000026090.16	11	11	0
ENSMUSG00000089767.1	0	0	0
ENSMUSG00000104365.1	0	0	0
ENSMUSG00000102650.1	0	0	0
ENSMUSG00000060771.15	36	36	0
ENSMUSG00000097268.1	0	0	0
ENSMUSG00000037216.5	133	174	0
ENSMUSG00000026088.15	162	162	41
ENSMUSG00000026087.11	835	830	5
ENSMUSG00000061584.6	0	0	0
ENSMUSG00000087374.1	0	0	0
ENSMUSG00000026085.11	0	0	0
ENSMUSG00000089141.1	0	0	0
ENSMUSG00000058407.12	647	642	5
ENSMUSG00000026083.12	1976	1991	109
ENSMUSG00000026082.11	208	300	32
ENSMUSG00000103804.1	0	0	0
ENSMUSG00000102716.1	0	0	0
ENSMUSG00000037138.18	7	7	0
ENSMUSG00000085391.1	0	0	0
ENSMUSG00000085280.1	2	2	0
